nama_kabupaten,tahun,luas_panen_ha,produksi_ton,yield_ton_ha,tanaman,tanaman_encoded,yield_relative,status_aktual,yield_lag1,yield_trend,musim,tahun_panen,musim_encoded,temp_veg_mean,temp_rep_mean,temp_mat_mean,rain_veg_total,rain_rep_total,rain_mat_total,rain_total_musim,humidity_mean_musim,radiation_veg,radiation_rep,drought_index_mean,n_bulan_data,water_balance,ph_h2o,nitrogen_cn_kg,clay_pct,sand_pct,silt_pct,soc_dg_kg,cec_mmol_kg,bulk_density,fertility_index,whc_proxy,ph_status_encoded,texture_encoded,kesesuaian_encoded
Kab. Kuningan,2020,66500,365000,5.49,Padi,0,1.0031061575004567,NORMAL,5.49,0.0,MG,2020,0,25.118,24.08,23.99,604.5,62.5,26.2,693.2,78.992,973.76,1029.65,1.651,5.0,528.1,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2021,65200,358100,5.5,Padi,0,1.0049333089713135,NORMAL,5.49,0.009999999999999787,MR,2021,1,24.491,23.835,23.764,431.6,1214.4,327.6,1973.6,82.446,1091.07,842.75,4.836,5.0,1490.0,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2021,65200,358100,5.5,Padi,0,1.0049333089713135,NORMAL,5.49,0.009999999999999787,MG,2021,0,24.889,24.586,24.245,269.6,108.5,29.7,407.8,76.667,1101.24,1015.93,0.974,5.0,310.4,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2022,70000,385000,5.5,Padi,0,1.0049333089713135,NORMAL,5.5,0.0,MR,2022,1,24.478,24.261,23.971,705.7,952.4,378.2,2036.3,81.11,1027.29,1014.4,5.323,5.0,1504.0,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2022,70000,385000,5.5,Padi,0,1.0049333089713135,NORMAL,5.5,0.0,MG,2022,0,24.647,24.099,24.197,451.2,198.6,99.2,749.0,79.349,1034.17,972.53,1.729,5.0,576.1,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2023,62000,341000,5.5,Padi,0,1.0049333089713135,NORMAL,5.5,0.0,MR,2023,1,24.022,24.045,23.868,863.5,887.1,582.8,2333.4,82.731,940.53,1008.63,5.714,5.0,1762.0,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2023,62000,341000,5.5,Padi,0,1.0049333089713135,NORMAL,5.5,0.0,MG,2023,0,24.929,23.932,22.994,353.6,73.7,3.9,431.2,76.786,1081.98,997.62,0.996,5.0,331.6,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Majalengka,2014,25000,147500,5.9,Jagung,1,0.9734367266127701,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2014,25000,147500,5.9,Jagung,1,0.9734367266127701,NORMAL,,,MG,2014,0,27.437,26.915,27.355,473.2,204.1,9.4,686.7,75.672,1117.4,1026.81,1.363,5.0,550.4,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2015,24000,140400,5.85,Jagung,1,0.965187262827916,NORMAL,5.9,-0.05000000000000071,MR,2015,1,28.426,26.577,26.011,262.8,823.3,447.2,1533.3,76.021,1302.21,956.32,3.842,5.0,1149.1,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2015,24000,140400,5.85,Jagung,1,0.965187262827916,NORMAL,5.9,-0.05000000000000071,MG,2015,0,27.064,27.141,27.326,547.2,46.1,0.6,593.9,71.463,1067.48,1161.65,1.38,5.0,455.9,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2016,24500,144600,5.9,Jagung,1,0.9734367266127701,NORMAL,5.85,0.05000000000000071,MR,2016,1,28.84,27.426,26.71,258.6,715.0,559.3,1532.9,74.627,1393.76,1056.26,3.447,5.0,1188.2,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2016,24500,144600,5.9,Jagung,1,0.9734367266127701,NORMAL,5.85,0.05000000000000071,MG,2016,0,27.964,27.5,27.974,509.2,220.6,91.7,821.5,77.149,1022.81,1043.08,1.642,5.0,657.3,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2017,26500,158400,5.98,Jagung,1,0.9866358686685365,NORMAL,5.9,0.08000000000000007,MR,2017,1,27.145,26.953,26.307,868.6,696.0,368.3,1932.9,81.101,1017.51,989.14,4.592,5.0,1473.7,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2017,26500,158400,5.98,Jagung,1,0.9866358686685365,NORMAL,5.9,0.08000000000000007,MG,2017,0,27.481,27.46,27.723,579.3,137.2,0.7,717.2,72.453,1071.07,1050.81,1.767,5.0,540.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2018,28000,169700,6.06,Jagung,1,0.9998350107243027,NORMAL,5.98,0.07999999999999918,MR,2018,1,27.93,26.805,26.096,550.5,631.2,379.2,1560.9,78.203,1133.65,1030.88,3.255,5.0,1235.4,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2018,28000,169700,6.06,Jagung,1,0.9998350107243027,NORMAL,5.98,0.07999999999999918,MG,2018,0,27.698,27.314,27.042,313.7,45.6,1.1,360.4,69.392,1172.68,1149.87,0.743,5.0,286.1,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2019,29500,180700,6.13,Jagung,1,1.0113842600230984,NORMAL,6.06,0.07000000000000028,MR,2019,1,28.566,27.09,26.879,292.2,690.6,441.9,1424.7,75.756,1277.58,1052.39,2.808,5.0,1143.9,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2019,29500,180700,6.13,Jagung,1,1.0113842600230984,NORMAL,6.06,0.07000000000000028,MG,2019,0,27.785,27.061,26.655,485.9,3.3,2.8,492.0,69.111,1067.52,1193.44,1.071,5.0,384.9,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2020,29000,178500,6.15,Jagung,1,1.01468404553704,NORMAL,6.13,0.020000000000000462,MR,2020,1,29.149,27.152,26.472,94.9,958.9,507.9,1561.7,73.372,1398.44,1060.13,3.844,5.0,1177.3,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2020,29000,178500,6.15,Jagung,1,1.01468404553704,NORMAL,6.13,0.020000000000000462,MG,2020,0,27.566,27.227,27.526,629.3,59.5,30.7,719.5,75.827,1000.81,1115.49,1.555,5.0,564.0,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2021,28500,176000,6.18,Jagung,1,1.0196337238079523,NORMAL,6.15,0.02999999999999936,MR,2021,1,27.797,26.19,25.868,481.2,953.8,295.9,1730.9,79.89,1166.11,861.41,4.091,5.0,1321.8,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2021,28500,176000,6.18,Jagung,1,1.0196337238079523,NORMAL,6.15,0.02999999999999936,MG,2021,0,27.421,27.137,27.771,270.9,136.8,26.5,434.2,74.639,1121.41,1056.74,1.007,5.0,333.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2022,32000,199000,6.22,Jagung,1,1.0262332948358355,NORMAL,6.18,0.040000000000000036,MR,2022,1,27.647,26.697,26.271,701.2,722.2,275.3,1698.7,78.858,1091.27,1030.59,4.012,5.0,1297.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2022,32000,199000,6.22,Jagung,1,1.0262332948358355,NORMAL,6.18,0.040000000000000036,MG,2022,0,27.112,26.69,27.468,514.9,262.7,84.0,861.6,77.714,1054.98,1023.44,1.832,5.0,678.4,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2023,27500,171600,6.24,Jagung,1,1.029533080349777,NORMAL,6.22,0.020000000000000462,MR,2023,1,26.908,26.44,26.046,747.2,829.5,373.3,1950.0,81.125,1003.65,1025.89,4.328,5.0,1517.2,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2023,27500,171600,6.24,Jagung,1,1.029533080349777,NORMAL,6.22,0.020000000000000462,MG,2023,0,27.635,27.418,26.923,312.0,66.6,3.8,382.4,71.842,1118.45,1096.12,0.759,5.0,306.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2014,90000,499500,5.55,Padi,0,0.9956942949407965,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2014,90000,499500,5.55,Padi,0,0.9956942949407965,NORMAL,,,MG,2014,0,27.437,26.915,27.355,473.2,204.1,9.4,686.7,75.672,1117.4,1026.81,1.363,5.0,550.4,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2015,89000,494400,5.55,Padi,0,0.9956942949407965,NORMAL,5.55,0.0,MR,2015,1,28.426,26.577,26.011,262.8,823.3,447.2,1533.3,76.021,1302.21,956.32,3.842,5.0,1149.1,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2015,89000,494400,5.55,Padi,0,0.9956942949407965,NORMAL,5.55,0.0,MG,2015,0,27.064,27.141,27.326,547.2,46.1,0.6,593.9,71.463,1067.48,1161.65,1.38,5.0,455.9,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2016,89500,497100,5.55,Padi,0,0.9956942949407965,NORMAL,5.55,0.0,MR,2016,1,28.84,27.426,26.71,258.6,715.0,559.3,1532.9,74.627,1393.76,1056.26,3.447,5.0,1188.2,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2016,89500,497100,5.55,Padi,0,0.9956942949407965,NORMAL,5.55,0.0,MG,2016,0,27.964,27.5,27.974,509.2,220.6,91.7,821.5,77.149,1022.81,1043.08,1.642,5.0,657.3,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2017,90500,502800,5.56,Padi,0,0.9974883387154646,NORMAL,5.55,0.009999999999999787,MR,2017,1,27.145,26.953,26.307,868.6,696.0,368.3,1932.9,81.101,1017.51,989.14,4.592,5.0,1473.7,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2017,90500,502800,5.56,Padi,0,0.9974883387154646,NORMAL,5.55,0.009999999999999787,MG,2017,0,27.481,27.46,27.723,579.3,137.2,0.7,717.2,72.453,1071.07,1050.81,1.767,5.0,540.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2018,89500,497100,5.55,Padi,0,0.9956942949407965,NORMAL,5.56,-0.009999999999999787,MR,2018,1,27.93,26.805,26.096,550.5,631.2,379.2,1560.9,78.203,1133.65,1030.88,3.255,5.0,1235.4,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2018,89500,497100,5.55,Padi,0,0.9956942949407965,NORMAL,5.56,-0.009999999999999787,MG,2018,0,27.698,27.314,27.042,313.7,45.6,1.1,360.4,69.392,1172.68,1149.87,0.743,5.0,286.1,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2019,88000,491700,5.59,Padi,0,1.002870470039469,NORMAL,5.55,0.040000000000000036,MR,2019,1,28.566,27.09,26.879,292.2,690.6,441.9,1424.7,75.756,1277.58,1052.39,2.808,5.0,1143.9,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2019,88000,491700,5.59,Padi,0,1.002870470039469,NORMAL,5.55,0.040000000000000036,MG,2019,0,27.785,27.061,26.655,485.9,3.3,2.8,492.0,69.111,1067.52,1193.44,1.071,5.0,384.9,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2020,86200,482200,5.59,Padi,0,1.002870470039469,NORMAL,5.59,0.0,MR,2020,1,29.149,27.152,26.472,94.9,958.9,507.9,1561.7,73.372,1398.44,1060.13,3.844,5.0,1177.3,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2020,86200,482200,5.59,Padi,0,1.002870470039469,NORMAL,5.59,0.0,MG,2020,0,27.566,27.227,27.526,629.3,59.5,30.7,719.5,75.827,1000.81,1115.49,1.555,5.0,564.0,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2021,84500,473000,5.6,Padi,0,1.004664513814137,NORMAL,5.59,0.009999999999999787,MR,2021,1,27.797,26.19,25.868,481.2,953.8,295.9,1730.9,79.89,1166.11,861.41,4.091,5.0,1321.8,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2021,84500,473000,5.6,Padi,0,1.004664513814137,NORMAL,5.59,0.009999999999999787,MG,2021,0,27.421,27.137,27.771,270.9,136.8,26.5,434.2,74.639,1121.41,1056.74,1.007,5.0,333.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2022,90500,507000,5.6,Padi,0,1.004664513814137,NORMAL,5.6,0.0,MR,2022,1,27.647,26.697,26.271,701.2,722.2,275.3,1698.7,78.858,1091.27,1030.59,4.012,5.0,1297.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2022,90500,507000,5.6,Padi,0,1.004664513814137,NORMAL,5.6,0.0,MG,2022,0,27.112,26.69,27.468,514.9,262.7,84.0,861.6,77.714,1054.98,1023.44,1.832,5.0,678.4,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2023,80000,447800,5.6,Padi,0,1.004664513814137,NORMAL,5.6,0.0,MR,2023,1,26.908,26.44,26.046,747.2,829.5,373.3,1950.0,81.125,1003.65,1025.89,4.328,5.0,1517.2,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Majalengka,2023,80000,447800,5.6,Padi,0,1.004664513814137,NORMAL,5.6,0.0,MG,2023,0,27.635,27.418,26.923,312.0,66.6,3.8,382.4,71.842,1118.45,1096.12,0.759,5.0,306.5,6.2,125,40.0,25.0,35.0,15.5,185,1.22,6.98,23.0,2,1,1
Kab. Pangandaran,2014,11000,62700,5.7,Jagung,1,0.9700476514635807,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2014,11000,62700,5.7,Jagung,1,0.9700476514635807,NORMAL,,,MG,2014,0,27.576,26.34,25.003,409.7,323.1,40.2,773.0,83.501,1061.68,915.2,1.879,5.0,585.1,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2015,10500,59100,5.63,Jagung,1,0.9581347855684139,NORMAL,5.7,-0.07000000000000028,MR,2015,1,26.331,26.982,26.771,360.0,652.0,373.1,1385.1,82.526,1145.24,951.63,3.711,5.0,1014.0,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2015,10500,59100,5.63,Jagung,1,0.9581347855684139,NORMAL,5.7,-0.07000000000000028,MG,2015,0,27.219,25.64,24.971,419.3,59.4,9.2,487.9,81.011,1025.47,1019.31,1.289,5.0,359.0,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2016,10800,61600,5.7,Jagung,1,0.9700476514635807,NORMAL,5.63,0.07000000000000028,MR,2016,1,26.796,27.848,27.483,154.5,595.5,396.6,1146.6,81.06,1308.13,1080.96,2.721,5.0,874.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2016,10800,61600,5.7,Jagung,1,0.9700476514635807,NORMAL,5.63,0.07000000000000028,MG,2016,0,28.208,27.27,26.429,495.1,283.9,96.4,875.4,82.486,995.29,968.18,1.979,5.0,677.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2017,11800,68400,5.8,Jagung,1,0.987066031313819,NORMAL,5.7,0.09999999999999964,MR,2017,1,27.072,27.353,27.104,842.7,723.1,286.7,1852.5,82.885,904.85,969.4,4.89,5.0,1363.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2017,11800,68400,5.8,Jagung,1,0.987066031313819,NORMAL,5.7,0.09999999999999964,MG,2017,0,27.234,26.26,24.652,414.2,209.5,21.2,644.9,83.242,996.3,899.6,1.701,5.0,474.8,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2018,12500,73500,5.88,Jagung,1,1.0006807351940097,NORMAL,5.8,0.08000000000000007,MR,2018,1,26.524,27.165,26.889,530.8,550.0,243.4,1324.2,83.397,973.91,1013.98,2.948,5.0,1029.4,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2018,12500,73500,5.88,Jagung,1,1.0006807351940097,NORMAL,5.8,0.08000000000000007,MG,2018,0,27.53,25.421,24.6,288.8,60.2,15.4,364.4,80.226,1105.94,995.51,0.823,5.0,282.1,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2019,13200,78400,5.94,Jagung,1,1.0108917631041527,NORMAL,5.88,0.0600000000000005,MR,2019,1,26.736,27.276,27.518,327.0,564.1,170.1,1061.2,82.129,1100.23,986.77,2.837,5.0,777.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2019,13200,78400,5.94,Jagung,1,1.0108917631041527,NORMAL,5.88,0.0600000000000005,MG,2019,0,27.657,24.898,24.135,232.4,14.8,7.4,254.6,80.833,1038.11,1010.04,0.537,5.0,200.9,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2020,12900,77000,5.97,Jagung,1,1.015997277059224,NORMAL,5.94,0.02999999999999936,MR,2020,1,26.363,27.602,27.424,136.0,507.4,396.7,1040.1,81.474,1244.26,1088.83,2.52,5.0,788.1,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2020,12900,77000,5.97,Jagung,1,1.015997277059224,NORMAL,5.94,0.02999999999999936,MG,2020,0,27.804,26.075,25.587,634.0,150.9,25.6,810.5,83.566,944.13,943.27,2.19,5.0,591.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2021,12600,75700,6.01,Jagung,1,1.0228046289993193,NORMAL,5.97,0.040000000000000036,MR,2021,1,26.552,26.826,27.029,565.2,811.1,239.3,1615.6,83.638,1009.45,837.59,4.043,5.0,1211.3,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2021,12600,75700,6.01,Jagung,1,1.0228046289993193,NORMAL,5.97,0.040000000000000036,MG,2021,0,27.394,26.478,25.497,222.3,246.0,82.4,550.7,83.287,1084.95,972.94,1.323,5.0,418.4,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2022,14500,87900,6.06,Jagung,1,1.0313138189244384,NORMAL,6.01,0.04999999999999982,MR,2022,1,26.499,27.173,27.157,918.0,678.6,280.3,1876.9,82.7,945.85,1014.53,6.48,5.0,1228.9,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2022,14500,87900,6.06,Jagung,1,1.0313138189244384,NORMAL,6.01,0.04999999999999982,MG,2022,0,27.395,26.389,25.871,460.3,424.8,117.1,1002.2,83.417,1017.69,915.98,2.543,5.0,747.9,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2023,12200,74100,6.07,Jagung,1,1.0330156569094624,NORMAL,6.06,0.010000000000000675,MR,2023,1,26.432,26.911,26.971,971.9,508.4,347.3,1827.6,83.363,874.8,1008.04,5.216,5.0,1306.0,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2023,12200,74100,6.07,Jagung,1,1.0330156569094624,NORMAL,6.06,0.010000000000000675,MG,2023,0,27.429,25.619,24.203,342.3,259.7,10.2,612.2,83.236,1049.26,915.9,1.628,5.0,449.4,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2014,43500,232400,5.34,Padi,0,0.9953401677539608,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2014,43500,232400,5.34,Padi,0,0.9953401677539608,NORMAL,,,MG,2014,0,27.576,26.34,25.003,409.7,323.1,40.2,773.0,83.501,1061.68,915.2,1.879,5.0,585.1,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2015,43000,229700,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MR,2015,1,26.331,26.982,26.771,360.0,652.0,373.1,1385.1,82.526,1145.24,951.63,3.711,5.0,1014.0,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2015,43000,229700,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MG,2015,0,27.219,25.64,24.971,419.3,59.4,9.2,487.9,81.011,1025.47,1019.31,1.289,5.0,359.0,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2016,43200,230700,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MR,2016,1,26.796,27.848,27.483,154.5,595.5,396.6,1146.6,81.06,1308.13,1080.96,2.721,5.0,874.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2016,43200,230700,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MG,2016,0,28.208,27.27,26.429,495.1,283.9,96.4,875.4,82.486,995.29,968.18,1.979,5.0,677.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2017,43800,233900,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MR,2017,1,27.072,27.353,27.104,842.7,723.1,286.7,1852.5,82.885,904.85,969.4,4.89,5.0,1363.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2017,43800,233900,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MG,2017,0,27.234,26.26,24.652,414.2,209.5,21.2,644.9,83.242,996.3,899.6,1.701,5.0,474.8,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2018,43200,230700,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MR,2018,1,26.524,27.165,26.889,530.8,550.0,243.4,1324.2,83.397,973.91,1013.98,2.948,5.0,1029.4,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2018,43200,230700,5.34,Padi,0,0.9953401677539608,NORMAL,5.34,0.0,MG,2018,0,27.53,25.421,24.6,288.8,60.2,15.4,364.4,80.226,1105.94,995.51,0.823,5.0,282.1,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2019,42000,226400,5.39,Padi,0,1.004659832246039,NORMAL,5.34,0.04999999999999982,MR,2019,1,26.736,27.276,27.518,327.0,564.1,170.1,1061.2,82.129,1100.23,986.77,2.837,5.0,777.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2019,42000,226400,5.39,Padi,0,1.004659832246039,NORMAL,5.34,0.04999999999999982,MG,2019,0,27.657,24.898,24.135,232.4,14.8,7.4,254.6,80.833,1038.11,1010.04,0.537,5.0,200.9,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2020,41200,222000,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MR,2020,1,26.363,27.602,27.424,136.0,507.4,396.7,1040.1,81.474,1244.26,1088.83,2.52,5.0,788.1,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2020,41200,222000,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MG,2020,0,27.804,26.075,25.587,634.0,150.9,25.6,810.5,83.566,944.13,943.27,2.19,5.0,591.5,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2021,40500,218400,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MR,2021,1,26.552,26.826,27.029,565.2,811.1,239.3,1615.6,83.638,1009.45,837.59,4.043,5.0,1211.3,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2021,40500,218400,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MG,2021,0,27.394,26.478,25.497,222.3,246.0,82.4,550.7,83.287,1084.95,972.94,1.323,5.0,418.4,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2022,43800,236200,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MR,2022,1,26.499,27.173,27.157,918.0,678.6,280.3,1876.9,82.7,945.85,1014.53,6.48,5.0,1228.9,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2022,43800,236200,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MG,2022,0,27.395,26.389,25.871,460.3,424.8,117.1,1002.2,83.417,1017.69,915.98,2.543,5.0,747.9,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2023,38000,204800,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MR,2023,1,26.432,26.911,26.971,971.9,508.4,347.3,1827.6,83.363,874.8,1008.04,5.216,5.0,1306.0,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
Kab. Pangandaran,2023,38000,204800,5.39,Padi,0,1.004659832246039,NORMAL,5.39,0.0,MG,2023,0,27.429,25.619,24.203,342.3,259.7,10.2,612.2,83.236,1049.26,915.9,1.628,5.0,449.4,6.0,128,38.0,30.0,32.0,16.8,185,1.22,6.87,21.6,2,3,1
